Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-08-01,0.363, 1986,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-08-11,0.291, 1986,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-08-21,0.301, 1986,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-09-01,0.304, 1986,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-09-11,0.324, 1986,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-09-21,0.33, 1986,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-10-01,0.3, 1986,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-10-11,0.328, 1986,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-10-21,0.351, 1986,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-11-01,0.445, 1986,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-11-11,0.391, 1986,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-11-21,0.363, 1986,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-12-01,0.397, 1986,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-12-11,0.263, 1986,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1986-12-21,0.184, 1986,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-01-01,0.14, 1987,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-01-11,0.155, 1987,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-01-21,0.131, 1987,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-02-01,0.211, 1987,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-02-11,0.333, 1987,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-02-21,0.407, 1987,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-03-01,0.495, 1987,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-03-11,0.534, 1987,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-03-21,0.584, 1987,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-04-01,0.54, 1987,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-04-11,0.473, 1987,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-04-21,0.428, 1987,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-05-01,0.419, 1987,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-05-11,0.395, 1987,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-05-21,0.491, 1987,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-06-01,0.542, 1987,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-06-11,0.53, 1987,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-06-21,0.477, 1987,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-07-01,0.433, 1987,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-07-11,0.374, 1987,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-07-21,0.356, 1987,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-08-01,0.377, 1987,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-08-11,0.398, 1987,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-08-21,0.407, 1987,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-09-01,0.356, 1987,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-09-11,0.356, 1987,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-09-21,0.377, 1987,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-10-01,0.371, 1987,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-10-11,0.42, 1987,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-10-21,0.432, 1987,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-11-01,0.424, 1987,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-11-11,0.364, 1987,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-11-21,0.31, 1987,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-12-01,0.329, 1987,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-12-11,0.355, 1987,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1987-12-21,0.439, 1987,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-01-01,0.515, 1988,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-01-11,0.548, 1988,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-01-21,0.509, 1988,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-02-01,0.492, 1988,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-02-11,0.517, 1988,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-02-21,0.526, 1988,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-03-01,0.54, 1988,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-03-11,0.546, 1988,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-03-21,0.441, 1988,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-04-01,0.466, 1988,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-04-11,0.477, 1988,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-04-21,0.478, 1988,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-05-01,0.466, 1988,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-05-11,0.463, 1988,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-05-21,0.524, 1988,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-06-01,0.568, 1988,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-06-11,0.573, 1988,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-06-21,0.561, 1988,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-07-01,0.482, 1988,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-07-11,0.462, 1988,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-07-21,0.466, 1988,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-08-01,0.501, 1988,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-08-11,0.513, 1988,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-08-21,0.554, 1988,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-09-01,0.558, 1988,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-09-11,0.61, 1988,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-09-21,0.564, 1988,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-10-01,0.484, 1988,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-10-11,0.459, 1988,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-10-21,0.42, 1988,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-11-01,0.367, 1988,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-11-11,0.322, 1988,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-11-21,0.332, 1988,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-12-01,0.316, 1988,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-12-11,0.337, 1988,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1988-12-21,0.358, 1988,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-01-01,0.355, 1989,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-01-11,0.371, 1989,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-01-21,0.377, 1989,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-02-01,0.349, 1989,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-02-11,0.359, 1989,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-02-21,0.369, 1989,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-03-01,0.403, 1989,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-03-11,0.401, 1989,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-03-21,0.387, 1989,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-04-01,0.401, 1989,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-04-11,0.33, 1989,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-04-21,0.279, 1989,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-05-01,0.273, 1989,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-05-11,0.254, 1989,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-05-21,0.311, 1989,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-06-01,0.36, 1989,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-06-11,0.303, 1989,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-06-21,0.256, 1989,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-07-01,0.285, 1989,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-07-11,0.316, 1989,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-07-21,0.304, 1989,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-08-01,0.276, 1989,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-08-11,0.277, 1989,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-08-21,0.32, 1989,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-09-01,0.332, 1989,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-09-11,0.386, 1989,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-09-21,0.348, 1989,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-10-01,0.319, 1989,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-10-11,0.323, 1989,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-10-21,0.259, 1989,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-11-01,0.228, 1989,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-11-11,0.188, 1989,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-11-21,0.217, 1989,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-12-01,0.264, 1989,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-12-11,0.245, 1989,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1989-12-21,0.222, 1989,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-01-01,0.285, 1990,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-01-11,0.329, 1990,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-01-21,0.349, 1990,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-02-01,0.299, 1990,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-02-11,0.409, 1990,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-02-21,0.475, 1990,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-03-01,0.486, 1990,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-03-11,0.443, 1990,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-03-21,0.39, 1990,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-04-01,0.323, 1990,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-04-11,0.305, 1990,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-04-21,0.335, 1990,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-05-01,0.382, 1990,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-05-11,0.344, 1990,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-05-21,0.324, 1990,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-06-01,0.297, 1990,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-06-11,0.268, 1990,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-06-21,0.291, 1990,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-07-01,0.305, 1990,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-07-11,0.299, 1990,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-07-21,0.338, 1990,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-08-01,0.345, 1990,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-08-11,0.339, 1990,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-08-21,0.317, 1990,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-09-01,0.257, 1990,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-09-11,0.293, 1990,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-09-21,0.318, 1990,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-10-01,0.298, 1990,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-10-11,0.314, 1990,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-10-21,0.354, 1990,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-11-01,0.394, 1990,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-11-11,0.37, 1990,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-11-21,0.308, 1990,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-12-01,0.247, 1990,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-12-11,0.218, 1990,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1990-12-21,0.282, 1990,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-01-01,0.333, 1991,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-01-11,0.407, 1991,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-01-21,0.404, 1991,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-02-01,0.407, 1991,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-02-11,0.464, 1991,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-02-21,0.532, 1991,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-03-01,0.518, 1991,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-03-11,0.442, 1991,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-03-21,0.368, 1991,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-04-01,0.388, 1991,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-04-11,0.314, 1991,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-04-21,0.308, 1991,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-05-01,0.314, 1991,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-05-11,0.311, 1991,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-05-21,0.393, 1991,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-06-01,0.414, 1991,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-06-11,0.423, 1991,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-06-21,0.46, 1991,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-07-01,0.495, 1991,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-07-11,0.464, 1991,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-07-21,0.427, 1991,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-08-01,0.404, 1991,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-08-11,0.413, 1991,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-08-21,0.486, 1991,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-09-01,0.533, 1991,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-09-11,0.475, 1991,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-09-21,0.455, 1991,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-10-01,0.392, 1991,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-10-11,0.402, 1991,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-10-21,0.397, 1991,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-11-01,0.44, 1991,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-11-11,0.401, 1991,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-11-21,0.39, 1991,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-12-01,0.405, 1991,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-12-11,0.437, 1991,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1991-12-21,0.51, 1991,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-01-01,0.474, 1992,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-01-11,0.502, 1992,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-01-21,0.483, 1992,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-02-01,0.493, 1992,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-02-11,0.586, 1992,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-02-21,0.625, 1992,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-03-01,0.63, 1992,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-03-11,0.594, 1992,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-03-21,0.59, 1992,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-04-01,0.61, 1992,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-04-11,0.608, 1992,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-04-21,0.579, 1992,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-05-01,0.537, 1992,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-05-11,0.545, 1992,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-05-21,0.575, 1992,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-06-01,0.588, 1992,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-06-11,0.58, 1992,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-06-21,0.573, 1992,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-07-01,0.583, 1992,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-07-11,0.569, 1992,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-07-21,0.558, 1992,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-08-01,0.578, 1992,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-08-11,0.597, 1992,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-08-21,0.637, 1992,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-09-01,0.583, 1992,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-09-11,0.597, 1992,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-09-21,0.627, 1992,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-10-01,0.572, 1992,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-10-11,0.614, 1992,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-10-21,0.643, 1992,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-11-01,0.633, 1992,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-11-11,0.55, 1992,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-11-21,0.53, 1992,11,3, ,FAO-ASIS
